filename , index , x1 , x2 , x3 , x4 , y1 , y2 , y3 , y4 , is_key , row_id , text , category , group_id
receipt_00103.json,98,509,593,593,507,1088,1087,1113,1116,0,476871,"56,400",sub_total.service_price,14
receipt_00103.json,98,260,298,299,260,1128,1128,1152,1152,1,476872,"Tax",sub_total.tax_price,14
receipt_00103.json,98,312,355,355,312,1126,1126,1152,1152,1,476872,"10%",sub_total.tax_price,14
receipt_00103.json,98,508,594,593,508,1115,1114,1143,1146,0,476872,"99,640",sub_total.tax_price,14
receipt_00103.json,98,251,314,317,251,970,972,1000,1000,1,476867,"FOOD",sub_total.etc,14
receipt_00103.json,98,488,587,587,488,968,968,998,998,0,476867,"797,000",sub_total.etc,14
receipt_00103.json,98,253,381,381,254,1003,1003,1031,1033,1,476868,"BEVERAGES",sub_total.etc,14
receipt_00103.json,98,505,593,592,507,999,999,1025,1027,0,476868,"83,000",sub_total.etc,14
receipt_00103.json,98,257,339,339,257,1032,1032,1062,1062,1,476869,"OTHERS",sub_total.etc,14
receipt_00103.json,98,507,593,595,507,1028,1026,1057,1061,0,476869,"60,000",sub_total.etc,14
receipt_00103.json,98,260,312,312,260,1152,1152,1200,1200,1,476873,"DU",total.total_price,15
receipt_00103.json,98,339,578,577,340,1151,1145,1200,1204,0,476873,"1,096,040",total.total_price,15
receipt_00104.json,99,257,323,323,257,644,644,677,677,0,325240,"KOPI",menu.nm,3
receipt_00104.json,99,338,406,406,338,644,644,682,682,0,325240,"SUSU",menu.nm,3
receipt_00104.json,99,226,240,240,226,644,644,675,675,0,325240,"1",menu.cnt,3
receipt_00104.json,99,652,748,748,652,645,645,682,682,0,325240,"17.500",menu.price,3
receipt_00104.json,99,240,359,358,240,687,689,727,726,0,325241,"+DINGIN",menu.sub_nm,3
receipt_00104.json,99,257,320,320,257,737,737,769,769,0,325242,"KOPI",menu.nm,4
receipt_00104.json,99,339,407,407,339,737,737,771,771,0,325242,"SUSU",menu.nm,4
receipt_00104.json,99,226,238,238,226,736,736,768,768,0,325242,"1",menu.cnt,4
receipt_00104.json,99,651,748,748,651,739,739,774,774,0,325242,"17.500",menu.price,4
receipt_00104.json,99,241,355,356,241,780,779,813,814,0,325243,"+DINGIN",menu.sub_nm,4
receipt_00104.json,99,256,319,320,256,820,820,852,853,0,325244,"NASI",menu.nm,5
receipt_00104.json,99,338,441,441,338,818,818,855,855,0,325244,"GORENG",menu.nm,5
receipt_00104.json,99,226,240,240,226,821,821,854,854,0,325244,"1",menu.cnt,5
receipt_00104.json,99,647,746,746,647,822,822,855,855,0,325244,"22.500",menu.price,5
receipt_00104.json,99,238,369,369,238,864,863,897,898,0,325245,"+SPESIAL",menu.sub_nm,5
receipt_00104.json,99,251,352,352,251,911,911,944,944,0,325246,"BAKPIA",menu.nm,6
receipt_00104.json,99,369,467,467,369,909,909,947,947,0,325246,"KACANG",menu.nm,6
receipt_00104.json,99,479,502,502,479,908,907,945,946,0,325246,"H",menu.nm,6
receipt_00104.json,99,221,235,234,221,907,908,943,943,0,325246,"1",menu.cnt,6
receipt_00104.json,99,659,744,744,659,912,912,948,948,0,325246,"4.000",menu.price,6
receipt_00104.json,99,216,349,349,216,1000,1000,1038,1038,1,325247,"Subtotal",sub_total.subtotal_price,7
receipt_00104.json,99,648,746,746,648,1003,1003,1036,1036,0,325247,"61.500",sub_total.subtotal_price,7
receipt_00104.json,99,213,296,296,213,1048,1048,1083,1083,1,325248,"Total",total.total_price,8
receipt_00104.json,99,645,746,746,645,1047,1047,1084,1084,0,325248,"61.500",total.total_price,8
receipt_00104.json,99,213,286,286,213,1133,1133,1172,1172,1,325249,"CASH",total.cashprice,8
receipt_00104.json,99,647,747,747,648,1132,1133,1169,1169,0,325249,"70.000",total.cashprice,8
receipt_00104.json,99,209,363,363,209,1182,1182,1222,1222,1,325250,"Kembalian",total.changeprice,8
receipt_00104.json,99,658,747,747,658,1175,1175,1218,1218,0,325250,"8.500",total.changeprice,8
receipt_00105.json,100,68,82,82,68,410,410,432,432,0,2141593,"1",menu.cnt,3
receipt_00105.json,100,90,203,201,88,409,418,443,434,0,2141593,"Gado-Gado",menu.nm,3
receipt_00105.json,100,446,530,530,446,412,412,442,442,0,2141593,"29,090",menu.price,3
receipt_00105.json,100,86,191,189,84,459,465,492,486,1,2141594,"SUBTOTAL",sub_total.subtotal_price,4
receipt_00105.json,100,448,532,532,448,462,462,492,492,0,2141594,"29,090",sub_total.subtotal_price,4
receipt_00105.json,100,86,129,127,84,485,488,515,511,1,2141595,"PB1",sub_total.tax_price,4
receipt_00105.json,100,136,180,180,136,490,490,516,516,1,2141595,"10%",sub_total.tax_price,4
receipt_00105.json,100,462,533,535,464,490,486,517,520,0,2141595,"2,909",sub_total.tax_price,4
receipt_00105.json,100,84,210,209,83,537,540,569,566,1,2141596,"TOTAL",total.total_price,5
receipt_00105.json,100,382,536,536,382,542,542,574,574,0,2141596,"32,000",total.total_price,5
receipt_00105.json,100,78,136,136,78,592,592,620,620,1,2141597,"CASH",total.cashprice,5
receipt_00105.json,100,442,542,542,442,596,596,626,626,0,2141597,"100,000",total.cashprice,5
receipt_00105.json,100,78,161,159,76,620,626,652,645,1,2141598,"Change",total.changeprice,5
receipt_00105.json,100,458,544,544,458,624,624,654,654,0,2141598,"68,000",total.changeprice,5
receipt_00106.json,101,248,320,320,248,568,568,602,602,1,2136756,"Total:",total.total_price,40
receipt_00106.json,101,406,478,478,406,572,572,610,610,0,2136756,"48,001",total.total_price,40
receipt_00106.json,101,304,354,354,304,612,612,632,632,1,2136757,"cash:",total.cashprice,40
receipt_00106.json,101,418,482,482,418,614,614,638,638,0,2136757,"100,000",total.cashprice,40
receipt_00106.json,101,276,344,343,274,635,640,661,656,1,2136758,"Change:",total.changeprice,40
receipt_00106.json,101,414,476,476,414,638,638,662,662,0,2136758,"51,999",total.changeprice,40
receipt_00106.json,101,120,132,132,120,424,424,442,442,0,2136752,"1",menu.cnt,46
receipt_00106.json,101,146,234,234,146,420,420,442,442,0,2136752,"Toblerone",menu.nm,46
receipt_00106.json,101,238,326,325,237,420,423,444,441,0,2136752,"BanCheese",menu.nm,46
receipt_00106.json,101,420,480,480,420,424,424,448,448,0,2136752,"28,182",menu.price,46
receipt_00106.json,101,118,130,130,118,448,448,466,466,0,2136753,"1",menu.cnt,53
receipt_00106.json,101,144,196,196,144,446,446,466,466,0,2136753,"Roast",menu.nm,53
receipt_00106.json,101,200,242,242,200,446,446,466,466,0,2136753,"Beef",menu.nm,53
receipt_00106.json,101,246,307,305,244,445,450,472,467,0,2136753,"Crepes",menu.nm,53
receipt_00106.json,101,420,480,480,420,448,448,472,472,0,2136753,"15,455",menu.price,53
receipt_00106.json,101,254,342,342,254,494,494,516,516,1,2136754,"SubTotal:",sub_total.subtotal_price,54
receipt_00106.json,101,412,472,472,412,496,496,520,520,0,2136754,"43,637",sub_total.subtotal_price,54
receipt_00106.json,101,300,342,342,300,520,520,540,540,1,2136755,"PB1:",sub_total.tax_price,54
receipt_00106.json,101,424,474,474,424,522,522,546,546,0,2136755,"4,364",sub_total.tax_price,54
receipt_00107.json,102,100,114,114,102,446,445,468,468,0,1430463,"1",menu.cnt,3
receipt_00107.json,102,125,287,289,126,443,439,464,468,0,1430463,"Cheezemania",menu.nm,3
receipt_00107.json,102,429,511,512,430,434,431,460,463,0,1430463,"9,500",menu.price,3
receipt_00107.json,102,102,116,116,102,480,480,502,502,0,1430464,"1",menu.cnt,4
receipt_00107.json,102,125,233,234,126,476,473,497,500,0,1430464,"Mamamia",menu.nm,4
receipt_00107.json,102,420,514,514,420,466,466,496,496,0,1430464,"12,500",menu.price,4
receipt_00107.json,102,125,247,248,126,540,537,565,568,1,1430465,"SUBTOTAL",sub_total.subtotal_price,5
receipt_00107.json,102,420,516,516,420,534,534,564,564,0,1430465,"22,000",sub_total.subtotal_price,5
receipt_00107.json,102,124,175,177,126,576,572,599,603,1,1430466,"DUE",total.total_price,6
receipt_00107.json,102,420,516,516,420,566,566,598,598,0,1430466,"22,000",total.total_price,6
receipt_00107.json,102,126,192,192,126,608,608,636,636,1,1430467,"CASH",total.cashprice,6
receipt_00107.json,102,424,518,518,424,600,600,630,630,0,1430467,"52,000",total.cashprice,6
receipt_00107.json,102,125,221,222,126,643,640,685,688,1,1430468,"CHANGE",total.changeprice,6
receipt_00107.json,102,424,520,520,424,634,634,686,686,0,1430468,"30,000",total.changeprice,6
receipt_00107.json,102,40,120,120,40,768,768,796,796,1,1430469,"TOTAL",total.menuqty_cnt,6
receipt_00107.json,102,130,180,180,130,768,768,794,794,1,1430469,"QTY",total.menuqty_cnt,6
receipt_00107.json,102,368,388,388,368,764,764,790,790,0,1430469,"2",total.menuqty_cnt,6
receipt_00107.json,102,398,450,450,398,762,762,788,788,1,1430469,"PCS",total.menuqty_cnt,6
receipt_00107.json,102,234,254,254,234,768,768,792,792,0,1430469,"2",total.menutype_cnt,6
receipt_00107.json,102,264,329,331,266,765,762,789,793,1,1430469,"ITEM",total.menutype_cnt,6
receipt_00108.json,103,1092,1284,1284,1092,2141,2141,2205,2205,1,2145501,"Total:",total.total_price,21
receipt_00108.json,103,1617,1813,1813,1617,2133,2133,2201,2201,0,2145501,"30,000",total.total_price,21
receipt_00108.json,103,1092,1284,1284,1092,2218,2218,2282,2282,1,2145502,"DEBIT:",total.creditcardprice,21
receipt_00108.json,103,1619,1820,1823,1622,2210,2202,2274,2282,0,2145502,"30,000",total.creditcardprice,21
receipt_00108.json,103,1062,1288,1288,1062,2368,2368,2436,2436,1,2145504,"CHANGE:",total.changeprice,21
receipt_00108.json,103,1783,1826,1826,1783,2359,2359,2423,2423,0,2145504,"0",total.changeprice,21
receipt_00108.json,103,1002,1284,1284,1002,2065,2065,2133,2133,1,2145500,"Subtotal:",sub_total.subtotal_price,52
receipt_00108.json,103,1617,1813,1813,1617,2056,2056,2129,2129,0,2145500,"30,000",sub_total.subtotal_price,52
receipt_00108.json,103,1152,1284,1284,1152,1988,1988,2056,2056,1,2145499,"PB1:",sub_total.tax_price,52
receipt_00108.json,103,1770,1813,1813,1770,1984,1984,2048,2048,0,2145499,"0",sub_total.tax_price,52
receipt_00108.json,103,550,622,622,550,1646,1646,1706,1706,0,2145495,"1X",menu.cnt,53
receipt_00108.json,103,640,814,814,640,1642,1642,1702,1702,0,2145495,"M-Ice",menu.nm,53
receipt_00108.json,103,836,1006,1006,836,1638,1638,1693,1693,0,2145495,"Cream",menu.nm,53
receipt_00108.json,103,1026,1164,1167,1028,1630,1624,1686,1692,0,2145495,"Milk",menu.nm,53
receipt_00108.json,103,1186,1262,1262,1186,1625,1625,1685,1685,0,2145495,"Te",menu.nm,53
receipt_00108.json,103,1284,1518,1518,1284,1621,1621,1685,1685,0,2145495,"@30,000",menu.unitprice,53
receipt_00108.json,103,1629,1834,1834,1629,1617,1617,1681,1681,0,2145495,"30,000",menu.price,53
receipt_00108.json,103,618,691,691,618,1710,1710,1762,1762,0,2145496,"Fr",menu.sub_nm,53
receipt_00108.json,103,708,913,913,708,1706,1706,1762,1762,0,2145496,"Konjac",menu.sub_nm,53
receipt_00108.json,103,622,733,733,622,1766,1766,1830,1830,0,2145497,"70%",menu.sub_nm,53
receipt_00108.json,103,627,763,763,627,1838,1838,1907,1907,0,2145498,"Less",menu.sub_nm,53
receipt_00108.json,103,780,887,887,780,1838,1838,1902,1902,0,2145498,"Ice",menu.sub_nm,53
receipt_00109.json,104,73,147,149,76,1116,1110,1145,1151,1,2059007,"Cash",total.cashprice,7
receipt_00109.json,104,92,240,239,91,593,596,630,627,0,2058997,"1069-ROTI",menu.nm,3
receipt_00109.json,104,252,322,322,252,596,596,628,628,0,2058997,"KEJU",menu.nm,3
receipt_00109.json,104,332,430,430,332,596,596,628,628,0,2058997,"COKLAT",menu.nm,3
receipt_00109.json,104,218,350,350,218,636,636,672,672,0,2058998,"8.500,00",menu.unitprice,3
receipt_00109.json,104,406,440,440,406,638,638,668,668,0,2058998,"x1",menu.cnt,3
receipt_00109.json,104,564,702,702,564,636,636,674,674,0,2058998,"8.500,00",menu.price,3
receipt_00109.json,104,90,238,238,90,678,678,712,712,0,2058999,"1037-ROTI",menu.nm,4
receipt_00109.json,104,250,444,444,250,678,678,710,710,0,2058999,"MAHKOTA/RING",menu.nm,4
receipt_00109.json,104,202,350,350,202,720,720,754,754,0,2059000,"10.500,00",menu.unitprice,4
receipt_00109.json,104,406,440,440,406,722,722,750,750,0,2059000,"x1",menu.cnt,4
receipt_00109.json,104,549,703,703,549,719,719,757,757,0,2059000,"10.500,00",menu.price,4
receipt_00109.json,104,85,235,236,86,764,761,796,799,0,2059001,"1022-ROTI",menu.nm,5
receipt_00109.json,104,248,350,350,248,761,761,793,793,0,2059001,"KACANG",menu.nm,5
receipt_00109.json,104,360,444,444,360,762,762,794,794,0,2059001,"MERAH",menu.nm,5
receipt_00109.json,104,214,348,348,214,804,804,842,842,0,2059002,"8.000,00",menu.unitprice,5
receipt_00109.json,104,406,440,440,406,806,806,836,836,0,2059002,"x1",menu.cnt,5
receipt_00109.json,104,566,706,705,565,805,808,847,844,0,2059002,"8.000,00",menu.price,5
receipt_00109.json,104,82,233,235,84,851,846,881,887,0,2059003,"1001-ROTI",menu.nm,6
receipt_00109.json,104,248,348,348,248,848,848,882,882,0,2059003,"COKLAT",menu.nm,6
receipt_00109.json,104,210,346,346,210,890,890,928,928,0,2059004,"8.000,00",menu.unitprice,6
receipt_00109.json,104,404,440,440,404,892,892,924,924,0,2059004,"x1",menu.cnt,6
receipt_00109.json,104,568,708,708,568,894,894,934,934,0,2059004,"8.000,00",menu.price,6
receipt_00109.json,104,78,163,165,80,984,979,1013,1018,1,2059005,"Total",total.menuqty_cnt,7
receipt_00109.json,104,178,260,260,178,980,980,1012,1012,1,2059005,"Item:",total.menuqty_cnt,7
receipt_00109.json,104,420,440,440,420,980,980,1014,1014,0,2059005,"4",total.menuqty_cnt,7
receipt_00109.json,104,76,177,179,78,1072,1066,1100,1106,1,2059006,"Total.",total.total_price,7
receipt_00109.json,104,520,676,675,519,1069,1074,1113,1108,0,2059006,"35.000,00",total.total_price,7
receipt_00109.json,104,74,223,225,76,1161,1152,1185,1194,1,2059008,"Tendered:",total.cashprice,7
receipt_00109.json,104,587,746,741,582,1154,1174,1215,1195,0,2059008,"50.000,00",total.cashprice,7
receipt_00109.json,104,73,193,194,74,1206,1203,1237,1240,1,2059009,"Change:",total.changeprice,7
receipt_00109.json,104,591,745,739,584,1200,1225,1268,1243,0,2059009,"15.000,00",total.changeprice,7
receipt_00110.json,105,401,443,443,401,2308,2308,2372,2372,0,2074460,"1",menu.cnt,3
receipt_00110.json,105,499,764,763,497,2305,2312,2382,2376,0,2074460,"Nutella",menu.nm,3
receipt_00110.json,105,781,1003,1002,779,2310,2316,2381,2376,0,2074460,"Cheese",menu.nm,3
receipt_00110.json,105,1531,1762,1762,1531,2316,2316,2389,2389,0,2074460,"27,272",menu.price,3
receipt_00110.json,105,917,1238,1237,916,2495,2501,2572,2567,1,2074461,"SubTotal:",sub_total.subtotal_price,4
receipt_00110.json,105,1501,1736,1736,1501,2500,2500,2581,2581,0,2074461,"27,272",sub_total.subtotal_price,4
receipt_00110.json,105,1092,1237,1237,1092,2594,2594,2666,2666,1,2074462,"PB1:",sub_total.tax_price,4
receipt_00110.json,105,1540,1732,1732,1540,2594,2594,2675,2675,0,2074462,"2,727",sub_total.tax_price,4
receipt_00110.json,105,891,1173,1173,891,2777,2777,2918,2918,1,2074463,"Total:",total.total_price,5
receipt_00110.json,105,1480,1779,1779,1480,2777,2777,2935,2935,0,2074463,"29,999",total.total_price,5
receipt_00110.json,105,1110,1294,1292,1107,2948,2953,3025,3020,1,2074464,"cash:",total.cashprice,5
receipt_00110.json,105,1570,1796,1796,1570,2956,2956,3037,3037,0,2074464,"50,000",total.cashprice,5
receipt_00110.json,105,1002,1260,1257,1000,3053,3060,3130,3122,1,2074465,"Chance:",total.changeprice,5
receipt_00110.json,105,1531,1766,1766,1531,3054,3054,3140,3140,0,2074465,"20,001",total.changeprice,5
receipt_00111.json,106,252,309,312,252,552,553,583,582,0,539982,"OCHA",menu.nm,3
receipt_00111.json,106,160,171,171,161,556,556,583,583,0,539982,"1",menu.cnt,3
receipt_00111.json,106,658,731,734,660,542,540,573,576,0,539982,"8,000",menu.price,3
receipt_00111.json,106,251,311,312,251,584,583,616,616,0,539983,"CHIC",menu.nm,4
receipt_00111.json,106,319,407,408,320,583,581,615,616,0,539983,"NAMBAN",menu.nm,4
receipt_00111.json,106,414,488,489,415,581,580,609,611,0,539983,"BENTO",menu.nm,4
receipt_00111.json,106,160,170,170,160,589,587,616,616,0,539983,"1",menu.cnt,4
receipt_00111.json,106,647,733,736,648,575,573,604,608,0,539983,"58,000",menu.price,4
receipt_00111.json,106,210,296,297,208,617,616,651,651,1,539984,"SUBTTL",sub_total.subtotal_price,5
receipt_00111.json,106,648,736,740,651,609,604,636,642,0,539984,"66,000",sub_total.subtotal_price,5
receipt_00111.json,106,208,254,254,207,651,651,684,683,1,539985,"Pb1",sub_total.tax_price,5
receipt_00111.json,106,267,308,308,267,651,651,682,682,1,539985,"10%",sub_total.tax_price,5
receipt_00111.json,106,662,742,741,665,639,637,672,673,0,539985,"6,600",sub_total.tax_price,5
receipt_00111.json,106,204,348,355,202,716,717,774,777,1,539986,"TOTAL",total.total_price,6
receipt_00111.json,106,565,745,755,569,711,705,766,774,0,539986,"72,600",total.total_price,6
receipt_00111.json,106,202,292,294,198,776,777,836,836,1,539987,"BCA",total.creditcardprice,6
receipt_00111.json,106,313,460,458,315,774,772,830,837,1,539987,"DEBIT",total.creditcardprice,6
receipt_00111.json,106,566,750,753,575,771,765,829,831,0,539987,"72,600",total.creditcardprice,6
receipt_00112.json,107,137,250,251,129,1493,1494,1553,1548,0,390228,"Fish",menu.nm,3
receipt_00112.json,107,253,358,359,252,1492,1492,1553,1553,0,390228,"Ball",menu.nm,3
receipt_00112.json,107,796,823,823,796,1500,1497,1549,1549,0,390228,"1",menu.cnt,3
receipt_00112.json,107,1189,1374,1376,1185,1500,1499,1562,1566,0,390228,"10,000",menu.price,3
receipt_00112.json,107,126,267,269,126,1602,1605,1666,1665,0,390229,"Fried",menu.nm,4
receipt_00112.json,107,276,465,459,274,1606,1608,1677,1673,0,390229,"Siomay",menu.nm,4
receipt_00112.json,107,798,824,824,795,1610,1611,1662,1661,0,390229,"1",menu.cnt,4
receipt_00112.json,107,1197,1373,1375,1199,1609,1614,1679,1680,0,390229,"10,000",menu.price,4
receipt_00112.json,107,130,340,340,130,1749,1745,1803,1802,1,390230,"Subtotal",sub_total.subtotal_price,5
receipt_00112.json,107,1194,1376,1378,1194,1750,1750,1811,1812,0,390230,"20,000",sub_total.subtotal_price,5
receipt_00112.json,107,128,355,358,128,1855,1860,1915,1921,1,390231,"Discount",sub_total.discount_price,5
receipt_00112.json,107,1301,1378,1373,1298,1864,1864,1935,1932,0,390231,"(0)",sub_total.discount_price,5
receipt_00112.json,107,125,362,363,129,1965,1966,2041,2040,1,390232,"TOTAL",total.total_price,6
receipt_00112.json,107,1154,1379,1379,1153,1961,1970,2051,2050,0,390232,"20,000",total.total_price,6
receipt_00112.json,107,119,273,273,122,2089,2090,2151,2151,1,390233,"Tunai",total.cashprice,6
receipt_00112.json,107,1198,1383,1379,1194,2087,2088,2163,2160,0,390233,"20,000",total.cashprice,6
receipt_00112.json,107,121,411,414,119,2196,2199,2268,2270,1,390234,"Kembalian",total.changeprice,6
receipt_00112.json,107,1340,1381,1380,1342,2213,2214,2268,2267,0,390234,"0",total.changeprice,6
receipt_00113.json,108,74,183,185,76,854,850,892,896,0,2124031,"ICED",menu.nm,3
receipt_00113.json,108,214,266,266,214,848,848,888,888,0,2124031,"CM",menu.nm,3
receipt_00113.json,108,556,722,722,556,842,842,884,884,0,2124031,"22,000",menu.price,3
receipt_00113.json,108,72,183,185,74,906,900,941,946,1,2124032,"CASH",total.cashprice,4
receipt_00113.json,108,422,712,711,421,886,893,935,929,0,2124032,"22,000",total.cashprice,4
receipt_00114.json,109,376,464,464,376,936,936,972,972,1,1869431,"GRAND",total.total_price,5
receipt_00114.json,109,478,564,564,478,932,932,968,968,1,1869431,"TOTAL",total.total_price,5
receipt_00114.json,109,738,834,834,738,930,930,968,968,0,1869431,"70,000",total.total_price,5
receipt_00114.json,109,116,166,166,116,1028,1028,1068,1068,1,1869433,"[D]",total.creditcardprice,5
receipt_00114.json,109,184,274,274,184,1030,1030,1066,1066,1,1869433,"DEBIT",total.creditcardprice,5
receipt_00114.json,109,288,343,345,290,1030,1027,1064,1067,1,1869433,"EDC",total.creditcardprice,5
receipt_00114.json,109,358,411,413,360,1025,1022,1059,1062,1,1869433,"BCA",total.creditcardprice,5
receipt_00114.json,109,738,834,834,738,1012,1012,1052,1052,0,1869433,"70,000",total.creditcardprice,5
receipt_00114.json,109,803,833,832,802,1130,1131,1161,1160,0,1869435,"0",total.changeprice,5
receipt_00114.json,109,455,559,560,456,1145,1142,1177,1180,1,1869436,"CHANGE",total.changeprice,5
receipt_00114.json,109,47,118,114,43,570,578,611,602,0,1869424,"Puyo",menu.nm,9
receipt_00114.json,109,130,150,150,130,574,574,604,604,0,1869424,"6",menu.nm,9
receipt_00114.json,109,160,312,312,160,572,572,608,608,0,1869424,"(Package)",menu.nm,9
receipt_00114.json,109,456,490,486,453,575,579,609,604,0,1869424,"1x",menu.cnt,9
receipt_00114.json,109,532,626,625,531,575,578,613,610,0,1869424,"70,000",menu.unitprice,9
receipt_00114.json,109,714,810,809,713,577,580,613,610,0,1869424,"70,000",menu.price,9
receipt_00114.json,109,78,166,165,77,608,611,644,641,0,1869425,"Si1ky",menu.sub_nm,9
receipt_00114.json,109,179,279,280,180,612,608,641,644,0,1869425,"Lychee",menu.sub_nm,9
receipt_00114.json,109,456,490,490,456,612,612,642,642,0,1869425,"2x",menu.sub_cnt,9
receipt_00114.json,109,74,162,161,73,646,648,682,679,0,1869426,"Si1ky",menu.sub_nm,9
receipt_00114.json,109,178,264,263,177,647,651,683,679,0,1869426,"Mango",menu.sub_nm,9
receipt_00114.json,109,459,495,492,456,649,653,680,676,0,1869426,"1x",menu.sub_cnt,9
receipt_00114.json,109,72,162,161,71,684,687,722,719,0,1869427,"Si1ky",menu.sub_nm,9
receipt_00114.json,109,176,280,280,176,686,686,720,720,0,1869427,"Cotton",menu.sub_nm,9
receipt_00114.json,109,294,381,379,292,680,685,722,717,0,1869427,"Candy",menu.sub_nm,9
receipt_00114.json,109,462,498,494,459,685,689,719,714,0,1869427,"1x",menu.sub_cnt,9
receipt_00114.json,109,68,159,157,66,722,727,764,759,0,1869428,"Si1ky",menu.sub_nm,9
receipt_00114.json,109,174,265,263,172,727,732,763,758,0,1869428,"Green",menu.sub_nm,9
receipt_00114.json,109,278,330,330,278,726,726,758,758,0,1869428,"Tea",menu.sub_nm,9
receipt_00114.json,109,463,500,496,459,724,729,759,754,0,1869428,"1x",menu.sub_cnt,9
receipt_00114.json,109,65,157,155,62,762,767,806,801,0,1869429,"Si1ky",menu.sub_nm,9
receipt_00114.json,109,172,330,330,172,764,764,802,802,0,1869429,"Chocolate",menu.sub_nm,9
receipt_00114.json,109,464,500,497,461,765,769,801,797,0,1869429,"1x",menu.sub_cnt,9
receipt_00114.json,109,22,83,85,24,856,853,890,893,1,1869430,"Sub",sub_total.subtotal_price,10
receipt_00114.json,109,97,187,188,98,854,851,889,891,1,1869430,"Total",sub_total.subtotal_price,10
receipt_00114.json,109,738,834,833,737,845,848,887,884,0,1869430,"70,000",sub_total.subtotal_price,10
receipt_00115.json,110,80,130,130,80,450,450,475,475,0,3869863,"Kupon",menu.nm,3
receipt_00115.json,110,134,146,146,134,452,452,471,471,0,3869863,"9",menu.nm,3
receipt_00115.json,110,386,434,434,386,454,454,478,478,0,3869863,"8,182",menu.price,3
receipt_00115.json,110,78,128,128,78,474,474,498,498,0,3869864,"Kupon",menu.nm,4
receipt_00115.json,110,132,144,144,132,475,475,496,496,0,3869864,"1",menu.nm,4
receipt_00115.json,110,380,436,436,380,476,476,500,500,0,3869864,"20,000",menu.price,4
receipt_00115.json,110,76,126,126,76,498,498,519,519,0,3869865,"LARGE",menu.nm,5
receipt_00115.json,110,130,170,170,130,498,498,519,519,0,3869865,"ICED",menu.nm,5
receipt_00115.json,110,172,220,220,172,498,498,519,519,0,3869865,"LEMON",menu.nm,5
receipt_00115.json,110,224,254,254,224,498,498,518,518,0,3869865,"TEA",menu.nm,5
receipt_00115.json,110,382,440,440,382,498,498,522,522,0,3869865,"12,273",menu.price,5
receipt_00115.json,110,72,148,148,72,544,544,568,568,1,3869866,"Subtotal",sub_total.subtotal_price,6
receipt_00115.json,110,386,444,444,386,544,544,570,570,0,3869866,"40,455",sub_total.subtotal_price,6
receipt_00115.json,110,68,102,102,68,570,570,594,594,1,3869867,"PB1",sub_total.tax_price,6
receipt_00115.json,110,106,156,156,106,570,570,594,594,1,3869867,"(10%)",sub_total.tax_price,6
receipt_00115.json,110,396,448,448,396,568,568,596,596,0,3869867,"4,046",sub_total.tax_price,6
receipt_00115.json,110,64,116,116,64,622,622,648,648,1,3869868,"Round",sub_total.etc,6
receipt_00115.json,110,426,450,450,426,620,620,643,643,0,3869868,"-1",sub_total.etc,6
receipt_00115.json,110,62,106,106,62,650,650,674,674,1,3869869,"Dine",total.total_price,7
receipt_00115.json,110,110,134,134,110,650,650,673,673,1,3869869,"In",total.total_price,7
receipt_00115.json,110,138,188,188,138,650,650,674,674,1,3869869,"Total",total.total_price,7
receipt_00115.json,110,392,452,452,392,646,646,675,675,0,3869869,"44,500",total.total_price,7
receipt_00115.json,110,58,102,102,58,706,706,730,730,1,3869870,"Cash",total.cashprice,7
receipt_00115.json,110,397,457,457,397,702,702,730,730,0,3869870,"50,000",total.cashprice,7
receipt_00115.json,110,52,116,115,51,763,765,792,789,1,3869871,"Change",total.changeprice,7
receipt_00115.json,110,411,465,466,412,757,754,784,787,0,3869871,"5.500",total.changeprice,7
receipt_00116.json,111,209,226,226,209,833,833,864,864,0,1160085,"1",menu.cnt,3
receipt_00116.json,111,257,384,383,257,830,835,865,864,0,1160085,"Nutella",menu.nm,3
receipt_00116.json,111,396,499,499,396,835,835,867,867,0,1160085,"Cheese",menu.nm,3
receipt_00116.json,111,770,872,872,770,828,826,859,862,0,1160085,"27,272",menu.price,3
receipt_00116.json,111,463,622,623,462,913,910,943,945,1,1160086,"SubTotal:",sub_total.subtotal_price,11
receipt_00116.json,111,759,870,872,757,906,904,944,942,0,1160086,"27,272",sub_total.subtotal_price,11
receipt_00116.json,111,552,619,619,552,953,953,992,992,1,1160087,"PB1:",sub_total.tax_price,11
receipt_00116.json,111,773,869,871,772,942,945,983,988,0,1160087,"2,727",sub_total.tax_price,11
receipt_00116.json,111,453,589,594,453,1042,1046,1113,1114,1,1160088,"Total:",total.total_price,12
receipt_00116.json,111,751,894,895,750,1035,1032,1104,1109,0,1160088,"29,999",total.total_price,12
receipt_00116.json,111,566,678,678,566,1126,1126,1161,1161,1,1160089,"cash:",total.cashprice,12
receipt_00116.json,111,795,905,905,793,1116,1117,1159,1161,0,1160089,"29,999",total.cashprice,12
receipt_00117.json,112,28,78,79,27,247,248,272,270,0,1772308,"RTD",menu.nm,3
receipt_00117.json,112,82,169,170,80,252,253,279,275,0,1772308,"Relaxing ",menu.nm,3
receipt_00117.json,112,170,224,226,170,254,253,276,276,0,1772308,"Drink",menu.nm,3
receipt_00117.json,112,226,241,239,227,253,255,275,276,0,1772308,"1",menu.cnt,3
receipt_00117.json,112,30,96,95,29,271,274,299,296,0,1772309,"15000",menu.unitprice,3
